"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117"
"1",1,-0.0254790207200835,0.101634484308686,-0.0308669380620482,0.0183549449537763,0.0615340887718935,0.0179155016906003,-0.0590209693831139,-0.0412020290206413,0.0278680464818637,0.011891807331251,0.0251980542721852,0.03006419593951,-0.0347564997627005,-0.0104956610941907,-0.0177777481108206,-0.0170974821759298,0.121095296877933,-0.0174576191409337,-0.0177777481108206,0.165024374470136,-0.0606479346930731,-0.0793494348698993,-0.0379187556287419,-0.0842477978910136,-0.0244544909992208,-0.0126014361693461,-0.00257643858278713,0.164205346614434,-0.139341486813164,-0.0131143962534245,-0.0138245113999104,-0.0531301045681544,-0.0409478924441002,-0.0137139617182477,0.0542421738612415,-0.0167730448501761,-0.0200451715984004,0.200607760521024,0.0621991361073243,-0.0568023466317171,-0.0255232408436116,0.0788500333861521,-0.00756922231644578,-0.0200451715984004,-0.0745511951263213,-0.0195294827444994,0.109902216854064,-0.0862153514619142,-0.0517138068978891,-0.0179852314479767,-0.0101543874506662,0.130016812795527,-0.088350339871765,-0.0940999768838761,0.136883644219555,-0.0665666459860102,-0.113651312905937,-0.013854560867666,-0.0151455799864887,-0.0931164113092953,-0.106639535278576,0.158119092305969,-0.0781329604975094,-0.0923085896553129,0.137817674106902,-0.0893128465302804,-0.0993318618547426,0.146585484411093,-0.047095371973662,-0.0139107236709084,0.0139107236709084,0.0280339593869212,0.0129727999439274,0.0280482563428777,0.000954850128700977,-0.0356743230653978,-0.0587168392617729,-0.0154991487136034,-0.00146961753702105,0.0283838533428974,-0.0602736808195601,-0.14862688912487,-0.0177777481108206,-0.0800309447309503,0.196279869634567,0.0674155733335993,0.284697752662058,0.00397702709323251,-0.0699678707189257,-0.0981584923230678,-0.00956339604977443,0.00149244696835604,0.00165019554557639,0.0187883869864729,0.138968149382575,0.138436741956385,0.0296837429196344,-0.0419027810550426,-0.543882894000042,0.503346392183989,0.402627178861771,-0.0562667429712609,-0.127870384112218,0.133956354507814,0.0244237760717644,0.0521472445761653,0.172564425301264,-0.0325380622423373,-0.0232490634020834,-0.0812777552807141,-0.0964216356253111,-0.0711411202082872,0.148049205256073,-0.148049205256074,-0.090770809829409,0.260639019736475
"2",-0.0254790207200835,1,-0.233368684551317,0.652593501091863,-0.175011043580744,-0.101965153016384,0.232507698407304,0.0593126689084997,0.184857493154341,0.268978121206178,0.142458060626349,0.264620153673392,0.328900881954074,0.134908715496779,0.304282491382681,0.304883853339043,0.350948434033308,-0.131449180918298,0.0462682393833961,0.304883853339043,-0.136054915873253,0.0749274827557801,-0.0272017314445211,0.147448722725471,0.0836201135513283,0.155120129989201,-0.00762155552090814,-0.00762155552090814,-0.168472137739363,0.0773339523199933,-0.00610923894073444,0.0781031838290365,0.232319410408307,0.0550866638663454,-0.0420533547460338,-0.0266980089067525,-0.0111661795390901,-0.00933788643687464,-0.177256571493146,-0.0538378224996124,0.060714047164329,-0.0118898021565285,0.0185481899381071,-0.003526063025176,-0.00933788643687464,-0.0162563486792861,0.102031732139175,-0.0185127898274102,0.0113471622532622,-0.0248705802276728,-0.00998419112722611,-0.00864384339460845,-0.0745924568440617,0.0528155463391645,0.0520028633959177,-0.0395917687616081,-0.00298216908746066,0.0495674950920549,-0.00762155552090814,-0.00705544999902714,0.186977470288775,0.0533830645384976,-0.165127266860815,0.150779926748429,0.0460472018154472,-0.144617294225391,0.248834348673078,0.0351949283142741,-0.188850333211302,-0.0139618035454555,-0.0108990132825601,0.0108990132825601,0.101244707060013,0.0484464240069055,-0.0835116377591236,-0.0361288526138595,-0.00417455930528677,-0.024646047455404,-0.00430299429053383,-0.0593188647406726,0.316924060521329,0.092055096067222,-0.0470621584975553,0.304883853339043,0.061429381589265,-0.0852606112670865,-0.0149883474393511,-0.108411697435678,0.0848449569034393,0.0434833562586628,0.00188227837591241,-0.00350341195402746,-0.0432537272595384,-0.0186106613328229,-0.00739121720731847,-0.0707577389154866,-0.0248705802276728,-0.209734584927958,0.670726636471472,-0.0631725076352039,-0.066532761898507,0.0735597877734199,0.151114600957526,0.0100751018810251,-0.0671085754041392,-0.0758369855406012,0.00404583399835694,-0.0420864955616973,0.0174442511571267,0.0255457664248968,-0.0101722943821438,0.0371822032616041,0.00528875702731784,0.0277214598993833,-0.0277214598993833,-0.118167684701509,-0.0822285037761506
"3",0.101634484308686,-0.233368684551317,1,-0.213367911517462,0.129183463245836,0.130530686682289,-0.066578288031865,0.267626937186448,0.195221995631315,-0.0325577048580961,0.241989049674047,0.168502871819582,-0.0647887328260645,0.349205651749659,0.2457842876329,0.240137078536638,0.254472650361617,0.236251649633916,-0.0550970257920463,0.240137078536638,0.260980794635426,-0.05774046185553,-0.151391981412949,-0.0968553801501169,-0.111619474742757,-0.0705265626867242,-0.00256651480486603,-0.02119928751081,0.266991511219038,-0.203643779633638,0.00325316390950395,-0.040899545311856,-0.142968842194508,-0.0766736210545702,0.0444524431544313,-0.0332445292059435,0.00297347873701347,0.0668637396195164,0.31051339130774,0.0788247641441802,-0.0665094890107714,-0.0484600821574284,0.0525543586677285,-0.00348613627792467,-0.0548896846378773,-0.0426598025009542,-0.12548786272209,0.0764458915937088,-0.0342814748481871,-0.0599121855400307,-0.0326527006687149,-0.0677155876835259,0.173359237803339,-0.147766118417187,-0.0462793738810665,0.116747166249299,-0.026821873003038,-0.111187782788638,-0.0323789511343763,-0.0230744277594097,-0.184362476514749,-0.134221917451178,0.240153521194669,-0.149426213523166,-0.0823904365859496,0.17708488668833,-0.194105971031354,-0.14077542637457,0.250314014941716,-0.0289291033412605,0.00505552251221803,-0.00505552251221803,-0.0749299053182119,-0.121745633494309,0.0973065418431064,0.00874243881053752,-0.0570873726870227,0.011180938374741,0.0696160871774426,-0.0755505896587052,-0.00214863228336023,0.367480953579732,0.142581733891686,0.240137078536638,-0.0452722586994837,0.160084364320126,0.0541159853381551,0.285533642042202,-0.0832455903983228,-0.102220580779102,-0.0500180860925866,-0.00755458739487901,0.050231596621934,0.00731348189767813,-0.00136557892246893,0.17866686526006,0.0929620906268223,0.80407022726838,-0.382363776911224,0.170744512433867,0.0930624409832862,-0.171117788433003,-0.10333514149848,-0.114920500556464,0.243197841175129,0.226308217915239,0.404278318735525,0.223771445953498,-0.0738619643074383,-0.130993674445123,-0.0519410905664129,-0.099481193057077,-0.050428212152173,0.130286084341448,-0.130286084341448,0.0770461287970963,0.198890453695126
"4",-0.0308669380620482,0.652593501091863,-0.213367911517462,1,-0.150986346634408,-0.124505979890415,0.226378267619869,0.126645303776458,0.240055679281333,0.24145178509292,0.095545335145735,0.212527331458435,0.306721997679113,0.152967944394768,0.305857454335211,0.30628895401644,0.354388815250836,-0.10905830330209,0.0527928228112043,0.30628895401644,-0.126550090000562,0.0576830952124133,-0.0361193790354379,0.16471377410672,0.0837048059420587,0.16997581212103,-0.00596089786726171,-0.00596089786726171,-0.166538073611993,0.0738481883648944,-0.00477809933582652,-0.00503682269938957,0.256173557503913,0.0557853187251984,-0.0696647928094002,-0.0208807905309902,-0.00873318519000863,-0.00730325813327745,-0.169544879699978,-0.0561182192880114,0.0622342220983338,-0.00929913796764805,-7.54688044291479e-05,-0.00275777057700913,-0.00730325813327745,0.00209991394797194,0.134451944702696,-0.0325063999594068,-0.00117130446367716,0.0476961445640537,-0.00780873975572954,-0.00676043984912496,-0.0780338912535967,0.0295754652938807,0.11258426294554,-0.0673937111327,0.0331384200348326,0.0591404329618295,-0.00596089786726171,-0.00551814084885932,0.140459677088573,0.0499030400927914,-0.133336063409313,0.117304464330046,0.0104894605430723,-0.089236800580189,0.247084323536187,0.00454326075193475,-0.15988742172989,-0.0118457236814419,0.00654296331191939,-0.00654296331191939,0.0856169381918941,0.0421950715203599,-0.0756128917900483,-0.0282567515124401,0.00230359737814434,-0.0211352278617867,-0.00354877681444514,-0.0510280778326204,0.274773902112839,0.143574151120262,-0.00830685810114892,0.30628895401644,0.0452087450245224,-0.0774270898592563,-0.0320559342226484,-0.120808397447857,0.0798138931193416,0.0301257534404543,0.00858872176189533,-0.00868861603857145,-0.0402186972869112,-0.0158114663174833,-0.0084683982184612,-0.0587664317674455,-0.019451539548587,-0.126309649041532,0.530401479845458,-0.0266244540962761,-0.0520359652850217,0.0356280448021011,0.101823873562318,0.00604817004601524,-0.0524863150185174,-0.0645872009653172,0.0442668032891427,-0.0388961969537569,0.023858420187656,-0.00596308241054923,0.000736681150685397,0.023112509224839,0.024698650206963,0.00840239385541935,-0.00840239385541935,-0.0877734171736169,-0.0711701743394885
"5",0.0183549449537763,-0.175011043580744,0.129183463245836,-0.150986346634408,1,0.143143119479379,-0.0547686196185699,0.0181331174825436,-0.0155519592560006,-0.00636956955906007,0.0389974545597095,0.0265102975196636,-0.0398030047007002,0.0382950540240644,0.00761460395598299,0.00732763483227027,0.0106130311339955,0.0397698745490993,-0.0186621799785727,0.00732763483227027,0.0581864860725796,-0.000610985750612463,0.00520233897103128,-0.134787477986037,-0.0599582815338989,0.00834865213653888,0.00277769662502912,0.00277769662502912,0.0868971815137869,-0.0204100601502342,0.00222652873689917,-0.2219643272821,-0.0590900696826108,-0.0684109483524558,0.0638770475793016,0.00973016191141612,0.00406954448276511,0.00340321809235095,0.0802686395163514,0.15127577529766,-0.119326424661531,-0.117469871050364,0.0148072516505544,0.00128508325338609,-0.0895240827893577,0.020980053136943,-0.532663215477209,0.0060086180178565,0.0861539958399149,-0.049865160270634,0.00363876559340961,-0.164111681107149,0.0536174558288363,-0.0147864167343815,-0.0564629288732302,0.0411776232458696,0.0127604014129447,-0.0561637121919544,0.00277769662502912,0.00257137792890134,-0.0616002191402803,-0.0266731839140385,0.0630143155533048,-0.0675545854310245,-0.0211286825878474,0.0652509535323136,-0.0574818881464722,-0.0412483984504235,0.0737268978286763,-0.0132189462533302,-0.014016534019248,0.014016534019248,-0.0172931881355071,-0.0169291604214267,0.0177389663054143,0.00491548871026666,0.00681090258281276,0.00533316924405659,0.000409626233736841,-0.0045303056300194,-0.0261917340134507,0.0418231469142,0.0174989277907308,0.00732763483227027,-0.00543935582500239,0.0054849596010221,0.0229086832177624,0.035115932185819,-0.00538210160466144,-0.0326711028763787,-0.00577412509587405,0.00474235261098823,0.0120844238941423,0.00978861022261903,-0.00258116636917386,0.0250524430735768,0.00906415056236329,0.102891450069822,-0.141634816278393,0.0147055131492648,0.0242480459103613,-0.00721404135086841,-0.0576592050940377,-0.0152458193283013,0.010088383680335,0.0457419755354308,0.0499467123617454,0.0276423663464372,-0.00182366296805279,0.000708574998067025,-0.0203283089906704,-0.0214212644352984,-0.00514644531197527,-0.00729747044084677,0.00729747044084677,0.0271932387048025,0.0188974284041893
"6",0.0615340887718935,-0.101965153016384,0.130530686682289,-0.124505979890415,0.143143119479379,1,-0.0470873445527718,-0.0228185555429115,-0.0468596349035769,-0.023502294863202,0.0278323858893635,0.00803754250134651,-0.0461362871788689,0.0016071807310702,-0.025979265671145,-0.0267841840379959,-0.0220604395649316,0.0980306514443579,-0.0754695592000966,-0.0267841840379959,0.134936611433037,-0.0359126376070993,0.0228006289829349,-0.0874324856073023,-0.162714462401947,-0.0535020312818641,0.00805732834176384,0.00805732834176384,0.169536856904646,-0.0683148536554444,0.00645854300067103,-0.0735207878393626,-0.0994863546236824,-0.140877902837772,0.0148770699696969,0.0203425086403913,0.0118046210675395,0.00987179281625664,0.171502979031033,0.11185419247558,-0.0834790739022295,-0.100840831323443,0.0642893893042028,-0.0255936026063667,-0.223078142850323,-0.0117857577370152,-0.0788900690290774,0.00337097806718831,0.0667209277104275,-0.180520808162539,-0.0517132337398909,-0.158578678956547,0.0917313911305581,0.015277019841036,-0.213536340505939,0.121866219239089,-0.0603735624719998,-0.105970969035473,0.00805732834176384,0.00745885496538183,-0.155046077382696,-0.0159404104120816,0.110076813789368,-0.0822985190644911,-0.0313526234732118,0.0846480139019904,-0.14657805810529,-0.0604922027653241,0.14738265183315,-0.0104656635548788,-0.0189345816194662,0.0189345816194662,-0.0108330975621518,-0.0380465433047308,0.0781813686034527,0.0115989044467806,-0.0183587424616594,-0.0248466791344559,-0.0243116228557018,-0.0168437687138232,-0.0803474211865755,0.0534289075856327,0.0244031084522681,-0.0267841840379959,-0.0431464738213051,0.0810075352201408,0.0350513285377118,0.150295321234185,-0.0280889200636282,-0.0730884094516323,-0.0305776114383027,0.0228445753134306,0.0355463439652662,0.0166391448265482,0.0180882504335691,0.0623349793590908,0.0262925895369797,0.103223467588783,-0.113157909183654,0.00587289509913489,0.0582469213727461,0.0128886282977219,-0.0806029458716151,-0.0542440915150799,0.0606537493658037,0.080884609563975,0.122118208832932,0.0949551198061438,-0.00797637315416428,-0.0144842363569356,-0.00655947981846496,-0.0640963299203994,-0.0750075695319165,0.0786606770214368,-0.0786606770214368,0.0298013869191896,0.0821590632149809
"7",0.0179155016906003,0.232507698407304,-0.066578288031865,0.226378267619869,-0.0547686196185699,-0.0470873445527718,1,-0.0882668876241674,0.495674220516716,0.163782557948853,0.0912026447804804,0.164578278744398,0.758135678642825,-0.00444023932112305,0.44477887147355,0.445952878978083,0.43402073637401,-0.300943771804951,0.0182329816716876,0.445952878978083,-0.109463780765673,0.0317324174379964,0.0627623171761767,0.043924785404557,0.0315258012742328,0.0646178491357058,0.00240118093250783,-0.0217123947298151,-0.123613178686055,0.110077794858899,0.0226852968987191,0.0577217612733086,0.0500789367827342,0.00922090051302644,-0.015006066149677,-0.0189120330883354,0.0176492348706484,-0.0134713176961567,-0.131617399454858,-0.0441295735213141,0.0316462524773908,0.0435764388394328,-0.0160447285762604,-0.010045098016383,-0.0266019024204983,0.0173037627067781,0.00921212424014751,-0.017673623790995,0.00630882553063039,0.025321545780615,0.0176236574767754,-0.0246247028249793,-0.106574249177112,0.0905072378376454,0.0423774227319908,-0.038889438504665,0.0227386441231384,0.0238661667375315,0.0385715444259922,0.0146242142103966,0.0300135649718919,0.0918886186977686,-0.1054856438847,0.00390868198511204,0.0606299950607029,-0.0583492531650605,0.0730341704007089,0.0377277491563572,-0.08033084004828,-0.0608801491351361,0.0963244756753058,-0.0963244756753058,0.333450919365305,0.0418081495907263,-0.110590919461081,-0.0661962893343436,-0.0111126475900895,-0.0801063128301444,-0.10746011229185,-0.122274656845289,0.590972467848508,-0.0146242468437478,-0.154627337147406,0.445952878978083,0.0932550536056548,-0.0293265471987476,-0.0118154063990656,-0.0778335315449639,0.228897026320096,0.0784601708147222,-0.0594889286505943,-0.0465933439427471,-0.0498766032938808,-0.0185385002482604,-0.0365993349353653,-0.112389323794985,-0.0283855687419447,-0.0223045437293805,0.413705254124948,-0.126263991162973,-0.000943106687214149,0.0925251510759902,0.0179245609936157,0.0859837683872491,-0.0703706737656327,-0.0680042256649394,0.0120565280724681,-0.07062656539815,-0.00736846925152558,0.0260656190831748,0.0461670634290854,0.0178421256499949,0.0465495526254178,-0.0467215345410906,0.0467215345410906,-0.316990039029758,-0.0312404547479491
"8",-0.0590209693831139,0.0593126689084997,0.267626937186448,0.126645303776458,0.0181331174825436,-0.0228185555429115,-0.0882668876241674,1,0.821367000036148,-0.0924658122461399,0.0679265320901287,-0.000538820643693326,-0.118484174980274,0.763328999528868,0.550944610283806,0.548117563470059,0.514151296671385,0.072150253667478,0.0741702464484863,0.548117563470059,-0.0362646526869807,0.0182979735537642,-0.0242416889496998,-0.017350464696804,0.0530725300925663,0.0676192841315494,-0.0444179620588025,0.026847584028603,-0.0291625171662894,-0.00097870660933703,-0.00010709857098548,-0.0268267848928165,0.0652880650411591,0.0259232407039939,0.0556477908564916,-0.0624237378579231,-0.0176403236418698,0.0134903645891252,-0.0278734729546126,-0.0200096507133953,0.0297127373287833,-0.0254524410568939,-0.0076070116007208,-0.0095595006111395,-0.014536396838879,0.00863097306671796,-0.0190017194016093,-0.0899687211013377,0.0746332173126333,0.0588985103064489,-0.016983207970095,-0.0397322414178073,-0.0392497859360072,-0.00521276864858842,0.109722412741581,-0.0433472760738653,0.035795211980408,0.031637497642454,-0.0074654566801478,-0.0191280127711834,0.0364783189305283,0.016640217620829,-0.0381166379932211,-0.00968780694019868,0.0159609543506841,-0.00808832488955561,0.0170263684988437,-0.00161610021102928,-0.00926425346460329,-0.0318786105986925,0.244961372163342,-0.244961372163342,-0.133085727510495,0.023429155219036,0.0486894173037912,-0.0830164988526131,-0.096759487038765,-0.103304204059689,0.154146754331211,-0.172141674588336,0.147794103040303,0.659879409633813,0.0630324751561788,0.548117563470059,-0.171622018597909,0.137711300924821,-0.253884733285671,-0.0371008929898862,-0.0957107109982382,-0.0288388067056018,0.0609793243556201,0.0841986545771326,0.0088660849162134,0.0269440464305552,0.00300150197880073,-0.049212933464074,-0.0296931027622372,0.360581991677426,0.194402576964102,0.105309472312346,-0.0185838982657548,-0.0852830185931801,-0.000112987770783567,-0.0461168995427549,0.0370871872877489,0.0917373616784462,0.478885731692915,0.0149074859570256,0.0437090566137519,-0.0660706883099315,-0.0407798888401422,-0.00746880446196488,0.0344283952580598,-0.0332111619325466,0.0332111619325466,-0.0203061916153269,0.0776101655925356
"9",-0.0412020290206413,0.184857493154341,0.195221995631315,0.240055679281333,-0.0155519592560006,-0.0468596349035769,0.495674220516716,0.821367000036148,1,0.0131656247256458,0.111451780215408,0.0937735040532014,0.330827400390199,0.663012865969593,0.735071082180451,0.733278424891263,0.696830074362673,-0.109422331305714,0.0751107536449404,0.733278424891263,-0.0943023848231999,0.0341253154111202,0.014803296420317,0.0100248027134691,0.0643273432362035,0.0959604985550253,-0.0373535412108273,0.0109754427330442,-0.096212392270585,0.0621810693086848,0.0128970179966984,0.00966292145415973,0.0856023889788855,0.0278829892553451,0.0399269601906403,-0.0652576838149158,-0.00527423264031832,0.00404825693980819,-0.0996719577083394,-0.0427167941824769,0.0440286406748717,0.00276111905748463,-0.0158204182191415,-0.0140872169030443,-0.0279076393168091,0.0174341894290645,-0.0112926357127953,-0.0885653209118291,0.0686862323736943,0.0658543088782964,-0.00471593229770722,-0.0487439775768999,-0.0952505101294964,0.0472825520362407,0.119935059948252,-0.0600644577930658,0.0442312119408561,0.041251711155812,0.015578203108651,-0.00830359940554514,0.0489926963234114,0.0671274541867381,-0.093639131494535,-0.00620866372736774,0.0486354098002766,-0.0404651388953046,0.0566674237490096,0.0201951387506902,-0.0540778742078925,-0.0626574479006898,0.26874347305871,-0.26874347305871,0.0749067127911593,0.0443689712960356,-0.0208753745333847,-0.110289380917082,-0.0907292237189842,-0.135943837372062,0.0728669241313002,-0.220111111092454,0.467275021490344,0.566982235091551,-0.0335862950988807,0.733278424891263,-0.0962381278823295,0.103278685760317,-0.22813099228048,-0.076918919894605,0.0476231931251744,0.0197841584023596,0.0191031359051502,0.0467328072651415,-0.0208306530625616,0.0128770329891821,-0.018341021056613,-0.107267411408638,-0.0421443389312498,0.301623299754872,0.406404057957629,0.0195173633416737,-0.0167435747982429,-0.0213761094848096,0.0101657183934326,0.00902746316765041,-0.00795996828488869,0.0410452707974604,0.424450075197039,-0.0274452424295527,0.0338909943284841,-0.0426817178629817,-0.00911957963413371,0.00370489021333565,0.0566744316884625,-0.0557115945733394,0.0557115945733394,-0.199224846515812,0.0497798305607198
"10",0.0278680464818637,0.268978121206178,-0.0325577048580961,0.24145178509292,-0.00636956955906007,-0.023502294863202,0.163782557948853,-0.0924658122461399,0.0131656247256458,1,0.0810737866211014,0.636813209253245,0.767460630689995,-0.0140192107843127,0.442500861189795,0.443215224016841,0.438858969163193,-0.304230454788767,0.0139015312807177,0.443215224016841,-0.0668260445164182,0.00135804893419302,0.0377719300489886,0.0528675161163546,0.0240547344242699,0.0333871712544699,0.0371857740204971,-0.00232553203474675,-0.109075538708366,0.0870500400615958,0.00693347739249165,-0.0186580975933835,0.0729077810227498,0.0210185309681077,-0.0424241350195704,0.000616771063997448,0.0567955768759913,-0.0270537422365248,-0.106132178454616,-0.0487284087873749,0.0397142100349016,0.0340804043406649,0.000143993274798052,-0.0102157164619342,-0.00446286285212397,0.00253432837184754,0.0492275993569777,-0.0222302152067809,0.00190866185660364,0.0335470767356251,0.0224020221725921,-0.0145870588894835,-0.0210944849022664,0.0397829598824668,-0.0396214022964841,-0.0302982031289956,-0.00227176623955781,0.0377289171361306,-0.00627666264027114,-0.00337201634636875,0.0285057229202481,0.0824230438054387,-0.095589567859028,0.0348745320564344,0.0230402212429595,-0.0448308354871762,0.0743904889900413,0.0377500082200537,-0.0812060730744179,-0.0749774347231897,-0.152476686098348,0.152476686098348,0.339881152976772,0.0426409200345772,-0.128874769750954,-0.0634057251803034,-0.0158922954762999,-0.0696519758693729,-0.0981713880077286,-0.125273889265764,0.602281048609473,-0.0320342228686447,-0.155328611991445,0.443215224016841,0.12730328721763,-0.0368190334529394,0.0363579180323067,-0.0409878328307086,0.240926509098798,0.0724516733846133,-0.0738992518950342,-0.0429095421832447,-0.0401044661377549,-0.0344956820409697,-0.0396169107213064,-0.108642898067763,-0.0253936686325473,-0.0014445155965559,0.405294670586356,-0.107505888926006,-0.00784654938435679,0.106222898857375,0.0209296777710866,0.0397355091357699,-0.0596867109337842,-0.0535097834978771,0.0263892769449031,-0.0515164204317956,-0.025362916923493,0.0163020088871246,0.035784090291565,0.0507455224604091,0.0151091785212548,-0.0157351008731012,0.0157351008731012,-0.32951200496633,-0.0290345903138084
